id,label,matcher,reason,content
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2701,assessable_claim,misses,This is a direct comparative claim about product superiority.,MINTREX and MACC chelated trace minerals are the most bioavailable trace minerals on the market
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2702,assessable_claim,misses,This is a direct claim about the nature of a product.,TBCC is just another inorganic trace material
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2703,assessable_claim,misses,This is a direct comparative claim about product superiority.,Mintrex and MAAC chelated trace minerals are the most bioavailable trace minerals on the market
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2704,assessable_claim,fires,"This is a direct claim about the nature and value of a product, including a comparative element.",TBCC is just another inorganic trace mineral that is more expensive than other organic trace minerals for no additional value
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2705,assessable_claim,fires,This is a direct claim about a product containing dangerous levels of a substance.,TBCC has dangerous levels of dioxin-like PCBs in numerous lots tested
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2706,not_a_claim,misses,"This is a question and answer format, not a direct advertising claim. The 'Answer: Yes' is a response to a question, not a standalone claim.",Question: Is there a risk of high chlorine levels with TBCC? Answer: Yes
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2707,not_a_claim,fires,"This is a question and answer format describing the origin of a product, not a direct advertising claim about its performance or benefits.",Question: Is it safe to feed recycled industrial waste? Answer: TBCC is made from excess copper from printed wiring boards and circuit boards that were once considered waste. It is now recycled to make trace mineral copper
harv_ev_nad_nad_novus_comparative_claims_2013_ed37b1_2708,not_a_claim,fires,"This is a heading or a descriptive phrase about an interpretation, not an advertising claim.",Misleading Interpretation of Chelation Bonds
harv_ev_nad_nad_recommends_hershey_modify_packaging_broadcast_ad_2014_964e8e_2709,assessable_claim,misses,"This describes the product's composition and taste, which are assessable claims.",Smooth dark chocolate covered real fruit juice pieces
harv_ev_nad_nad_recommends_hershey_modify_packaging_broadcast_ad_2014_964e8e_2710,assessable_claim,misses,This is a direct claim about the product's nutritional content and benefit.,Natural Source of Flavanol Antioxidants
harv_ev_nad_nad_recommends_hershey_modify_packaging_broadcast_ad_2014_964e8e_2711,not_a_claim,misses,"This appears to be a product name or flavor description, not a claim about its performance or benefits.",Dark Chocolate Goji with Raspberry
harv_ev_nad_nad_finds_thunderworks_can_support_certain_claims_fo_2015_6e6c9a_2714,assessable_claim,fires,"This is a direct claim about product effectiveness and ease of use, supported by a 'thousands of vets agree' claim.","thousands of vets agree – our ThunderShirt is the easiest, safest solution for noise anxiety"
harv_ev_nad_nad_finds_thunderworks_can_support_certain_claims_fo_2015_6e6c9a_2715,assessable_claim,fires,This is a direct superlative claim about product effectiveness.,most effective anxiety solution
harv_ev_nad_nad_finds_thunderworks_can_support_certain_claims_fo_2015_6e6c9a_2716,assessable_claim,misses,This is a direct claim about the product's mechanism and effectiveness for a specific percentage of users.,"ThunderShirt’s patented design applies a gentle, constant pressure that has a dramatic calming effect for over 80% of dogs"
harv_ev_nad_nad_recommends_sprint_nextel_discontinue_claim_most__2009_ce9e6e_2717,assessable_claim,misses,This is a direct superlative claim about network dependability.,America’s most dependable 3G network
harv_ev_narb_narb_recommends_mahindra_modify_and_discontinue_cert_2019_1516a7_2720,assessable_claim,fires,This is a direct claim about the superior protection offered by a branded oil.,Superior Protection With Our Branded Oil
harv_ev_nad_nad_recommends_lutimax_nutraceuticals_discontinue_al_2014_c1d1e1_2723,not_a_claim,misses,"This is a statement about preclinical studies and potential pharmacological activities, not a direct advertising claim about a product's proven benefits.","Preclinical studies have shown that luteolin may possess pharmacological activities, including antioxidant, anti-inflammatory, antimicrobial, and anticancer activities"
harv_ev_nad_nad_recommends_clarion_brands_modify_discontinue_cer_2015_a6da26_2726,assessable_claim,misses,This is a direct claim about the product's ability to provide relief for a specific condition.,relief of ringing in the ears
harv_ev_nad_att_supplemental_coverage_space_2024_3bd5ec_2727,not_a_claim,misses,"This appears to be a descriptive phrase or title, not an advertising claim about a product or service.",Epic Bad Golf Day
harv_ev_nad_nad_lemonade_insurance_claims_2021_803a52_2729,assessable_claim,fires,This is a direct superlative claim about the speed of claims payment.,World’s Fastest Claims Payment
harv_ev_nad_nad_lemonade_insurance_claims_2021_803a52_2730,assessable_claim,misses,This is a direct claim about the speed of payment to a vet.,Pay the Vet in Minutes
harv_ev_nad_nad_lemonade_insurance_claims_2021_803a52_2731,assessable_claim,fires,This is a direct claim about the immediacy of payment to a vet.,Lemonade pays your vet instantly
harv_ev_nad_pg_comparative_puffs_commercials_2022_0a0fa7_2734,assessable_claim,fires,This is a direct comparative claim about product features (thickness and cushion).,air fluffed with 40% more cushiony thickness
harv_ev_nad_green_gobbler_drain_clog_dissolver_claims_2022_9cdd32_2736,assessable_claim,misses,This is a direct claim about the product's speed and effectiveness.,WORKS WITHIN MINUTES: Unclog drains . . . within minutes!
harv_ev_nad_green_gobbler_drain_clog_dissolver_claims_2022_9cdd32_2737,assessable_claim,misses,This is a self-contained advertising claim that promises quick action against stubborn clogs. A compliance reviewer could assess this claim for substantiation.,Tackles Stubborn Clogs Fast!
harv_ev_nad_green_gobbler_drain_clog_dissolver_claims_2022_9cdd32_2741,assessable_claim,misses,This is a self-contained advertising claim about the product's function. A compliance reviewer could assess this claim for substantiation.,Clings to pipes to keep them working
harv_ev_nad_green_gobbler_drain_clog_dissolver_claims_2022_9cdd32_2742,assessable_claim,misses,This is a self-contained advertising claim about the product's benefit. A compliance reviewer could assess this claim for substantiation.,Maintains free-flowing pipes & drains
harv_ev_nad_green_gobbler_drain_clog_dissolver_claims_2022_9cdd32_2747,assessable_claim,misses,This is a self-contained advertising claim about the product's power. A compliance reviewer could assess this claim for substantiation.,Powerful enough to plow through any clog
harv_ev_nad_tmobile_home_internet_charter_2022_23b2a9_2748,assessable_claim,fires,This is a self-contained advertising claim about potential savings compared to a benchmark. A compliance reviewer could assess this claim for substantiation.,Save Up to 50% vs. National FCC Broadband Rate Benchmark
harv_ev_nad_slimfast_energy_for_hours_claim_2021_a6687e_2750,assessable_claim,fires,"This is a self-contained advertising claim about weight loss and maintenance, with a 'clinically proven' substantiation claim. A compliance reviewer could assess this claim.",Clinically Proven: Lose Weight and Keep it Off
harv_ev_nad_slimfast_energy_for_hours_claim_2021_a6687e_2751,assessable_claim,fires,"This is a self-contained advertising claim about weight loss and maintenance, with a 'clinically proven' substantiation claim and a condition of use. A compliance reviewer could assess this claim.",Clinically Proven to Lose Weight & Keep it Off When Used as Part of the SlimFast Plan
harv_ev_nad_slimfast_energy_for_hours_claim_2021_a6687e_2754,assessable_claim,fires,This is a self-contained advertising claim about managing blood sugar with a specific plan. A compliance reviewer could assess this claim for substantiation.,helps manage blood sugar with the clinically proven SlimFast plan
harv_ev_nad_verizon_home_internet_2024_d6e9e0_2756,assessable_claim,misses,This is a self-contained advertising claim describing the benefits and capabilities of Verizon 5G Home internet. A compliance reviewer could assess this claim for substantiation.,"Verizon 5G Home is fast, reliable home internet so you can game, stream and connect the way you want"
harv_ev_nad_rgf_air_purification_devices_2022_3c47e3_2758,assessable_claim,fires,This is a self-contained advertising claim about the scope of air purification. A compliance reviewer could assess this claim for substantiation.,total indoor air purification
harv_ev_nad_rgf_air_purification_devices_2022_3c47e3_2761,assessable_claim,fires,This is a self-contained advertising claim with specific quantifiable benefits and a timeframe. A compliance reviewer could assess this claim for substantiation.,Reduces sneeze germs by 99% in the time a sneeze can reach three feet
harv_ev_nad_rgf_air_purification_devices_2022_3c47e3_2762,assessable_claim,misses,This is a self-contained advertising claim with specific quantifiable benefits and a distance. A compliance reviewer could assess this claim for substantiation.,Kills 99% of Sneeze Germs Within 3 Feet
harv_ev_nad_sharkninja_speedstyle_2023_84d9fc_2767,assessable_claim,fires,This is a self-contained advertising claim with a quantifiable benefit. A compliance reviewer could assess this claim for substantiation.,up to 6x less frizz
harv_ev_nad_tmobile_5g_speeds_2023_3f2234_2768,assessable_claim,misses,This is a self-contained advertising claim implying high or sufficient speed. A compliance reviewer could assess this claim for substantiation.,don’t worry ‘bout speed
harv_ev_nad_nad_doterra_health_claims_2020_c2264b_2769,assessable_claim,misses,This is a self-contained advertising claim about the quality or grade of a product. A compliance reviewer could assess this claim for substantiation.,Certified Pure Therapeutic Grade
harv_ev_nad_deel_payroll_hris_2024_53b711_2772,assessable_claim,fires,This is a self-contained advertising claim about building confidence in compliance and being the #1 global HR platform. A compliance reviewer could assess this claim for substantiation.,Build confidence in your compliance with the #1 Global HR platform
harv_ev_nad_deel_payroll_hris_2024_53b711_2773,not_a_claim,misses,"This text appears to be a question-and-answer format or a comparison point within a document, not a direct advertising claim. The 'Yes, Rippling X No' indicates a comparison or internal note rather than a claim made to consumers.","Network of 200+ local legal hiring experts around the world -- ? Yes, Rippling X No"
harv_ev_nad_deel_payroll_hris_2024_53b711_2774,assessable_claim,misses,This is a self-contained advertising claim about a service provided (compliance document collection) and its ongoing review/update. A compliance reviewer could assess this claim for accuracy and substantiation.,"Compliance document collection for contractors, on top of EOR, constantly reviewed and updated"
harv_ev_nad_amyris_clean_beauty_2024_4bf66b_2776,assessable_claim,fires,This is a self-contained advertising claim about the clinical efficacy of a product for specific cosmetic benefits. A compliance reviewer could assess this claim for substantiation.,"Clinically-proven to quickly and visibly lift, firm and diminish the appearance of fine lines for a revitalized eye area"
harv_ev_nad_accredited_debt_relief_claims_2022_911f09_2777,assessable_claim,misses,This is a self-contained advertising claim about the potential financial benefit of debt relief. A compliance reviewer could assess this claim for substantiation.,Debt Relief Can Cut Your Monthly Payments in Half
harv_ev_nad_accredited_debt_relief_claims_2022_911f09_2778,assessable_claim,fires,This is a self-contained advertising claim about the potential reduction in total debt. A compliance reviewer could assess this claim for substantiation.,Reduce your total debt by up to 50%
harv_ev_nad_accredited_debt_relief_claims_2022_911f09_2779,fragment,misses,This is a fragment. 'monthly payments in half' is incomplete and lacks context to be an assessable claim on its own. It's missing what 'can cut' or 'will reduce' the payments.,monthly payments in half
harv_ev_nad_t_mobile_customer_loyalty_2023_e4a888_2781,assessable_claim,fires,This is a self-contained advertising claim making a comparative statement about customer loyalty. A compliance reviewer could assess this claim for substantiation.,customer loyalty 4 x higher than Xfinity
harv_ev_nad_t_mobile_customer_loyalty_2023_e4a888_2782,assessable_claim,fires,This is a self-contained advertising claim making a comparative statement about customer loyalty. A compliance reviewer could assess this claim for substantiation.,customer loyalty 4x higher than Xfinity
harv_ev_nad_nad_tmobile_tvision_claims_2021_42d325_2785,fragment,misses,This is a fragment. 'only what you want' is incomplete and lacks context to be an assessable claim on its own. It's missing what is 'only what you want' or what it refers to.,only what you want
harv_ev_nad_dakota_nutrition_elderberry_claim_2022_7bbae9_2786,assessable_claim,misses,This is a self-contained advertising claim stating a characteristic of elderberries.,elderberries are very high in antioxidants
harv_ev_nad_butterball_all_natural_claims_2021_da87ba_2789,not_a_claim,misses,"This appears to be a descriptive statement about a company's philosophy or a heading, not a direct advertising claim about a product.",Embracing Sustainable Practices Defines a Butterball Grower
harv_ev_nad_mobile_fox_2024_beefff_2794,assessable_claim,misses,This is a self-contained claim about the utility of a product or service.,You can use it to pay your own rents
harv_ev_nad_fast_track_swift_cases_october_2021_e93e2c_2797,fragment,misses,"The claim is incomplete and uses an emoji, making it difficult to assess without context.",don’t flop with ????
harv_ev_nad_ihealth_culturelle_ibs_complete_support_2022_e59de5_2798,assessable_claim,misses,This is a self-contained advertising claim about the product's efficacy in relieving specific symptoms.,Clinically Shown To Relieve^ Abdominal Pain • Bloating • Constipation • Diarrhea Due to IBS
harv_ev_nad_aba_every_bottle_back_claims_2022_2497ec_2800,assessable_claim,misses,This is a self-contained claim explaining a process and its benefit regarding recycling.,They’re collected and separated from other plastics so they can be turned back into material that we use to make new bottles
harv_ev_nad_shark_air_purifiers_2022_b8f8cf_2803,assessable_claim,misses,"This is a self-contained, quantifiable claim about the performance of an air purifier.","Capture 99.98% of large, small, & micro-size particles"
harv_ev_nad_shark_air_purifiers_2022_b8f8cf_2804,fragment,misses,This is a fragment. It describes what 'can leave behind' but doesn't specify what 'it' refers to or what the implication is in an advertising context.,"can leave behind smoke, carbon dust, virus carriers, and mold"
harv_ev_nad_nad_first_day_life_claims_2021_31721f_2814,assessable_claim,misses,This is a self-contained claim offering a satisfaction guarantee for a specific duration.,first day-45 Day Satisfaction Guarantee
harv_ev_nad_frontier_fiber_internet_2023_da0833_2821,assessable_claim,fires,"This is a series of comparative and descriptive claims about a product, which can be assessed for substantiation.",Better. Faster. 100% Fiber. Frontier
harv_ev_nad_verizon_5g_claims_2021_ec8405_2823,assessable_claim,misses,This is a self-contained advertising claim using a superlative to describe a product's performance.,unprecedented performance of 5G Ultra Wideband
harv_ev_nad_native_pg_2024_1f2f4f_2826,assessable_claim,misses,This is a self-contained claim about the origin of a product.,Born in the USA
harv_ev_nad_comcast_comparative_savings_2022_8fadd9_2829,assessable_claim,fires,"This is a self-contained, quantifiable claim about pricing for a service.",Unlimited data for $30/line
harv_ev_nad_pretty_litter_2023_c548da_2834,assessable_claim,fires,This is a self-contained claim about a product's performance regarding odor absorption.,"doesn’t absorb odor, making your home stink"
harv_ev_nad_brave_data_sharing_2022_984bf5_2835,assessable_claim,misses,This is a self-contained claim about the function and benefit of a product.,Brave stops online surveillance
harv_ev_nad_brave_data_sharing_2022_984bf5_2836,fragment,misses,This is a fragment because 'Shields everything . . .' is incomplete and relies on missing context to understand what 'everything' refers to.,Shields everything . . . that can destruct your privacy
harv_ev_nad_zarbee_natural_brand_name_claims_2021_3bff14_2838,fragment,misses,"The claim 'help . . . close the nutritional gaps in your diet' is a fragment due to the ellipsis, indicating missing words that could change its meaning or completeness.",help . . . close the nutritional gaps in your diet
harv_ev_nad_nad_aao_claims_2021_badc79_2841,not_a_claim,fires,"This is a general statement or adage, not a specific advertising claim about a product or service.",some things are best left to the professionals
harv_ev_nad_nad_aao_claims_2021_badc79_2842,not_a_claim,misses,"This appears to be a title or description of an advertisement, not the advertising claim itself.",Happy Eyes Now and Happy Bones Now Advertisement
harv_ev_nad_charter_communications_internet_2023_ec95d2_2844,assessable_claim,misses,This is a self-contained comparative claim about the benefits of switching internet providers.,Switch to Spectrum internet for faster and more reliable internet
harv_ev_nad_charter_communications_internet_2023_ec95d2_2845,assessable_claim,misses,"This is a self-contained, quantifiable claim about internet speed.",Ultra fast speeds of 400 Mbps
harv_ev_nad_charter_communications_internet_2023_ec95d2_2846,assessable_claim,misses,This is a self-contained claim about internet speed and meeting a need.,Get the internet speed you need with 100 Mbps
harv_ev_nad_charter_communications_internet_2023_ec95d2_2847,assessable_claim,misses,This is a self-contained claim about internet speed and its capabilities.,"Fast internet starting speeds. Surf, game, stream and more with 100 Mbps Internet starting speeds"
harv_ev_nad_charter_communications_internet_2023_ec95d2_2849,assessable_claim,misses,This is a self-contained comparative claim asserting superiority over competitors.,Satellite and other providers simply can’t compete
harv_ev_nad_glad_trash_bags_clorox_claims_2022_745d60_2852,assessable_claim,misses,This is a self-contained claim about the benefit of a product in maintaining a home.,maintain a clean and healthy home
harv_ev_nad_glad_trash_bags_clorox_claims_2022_745d60_2853,assessable_claim,misses,This is a self-contained advertising claim that promises a benefit to the consumer's home.,keep your home feeling clean & healthy
harv_ev_nad_blueprint_test_preparation_2024_827756_2856,assessable_claim,fires,This is a self-contained advertising claim that makes a comparative statement about student performance.,Blueprint students are statistically more likely to do well on the MCAT
harv_ev_nad_biossance_2024_ad714a_2859,assessable_claim,misses,This is a self-contained advertising claim that describes product attributes and a specific company policy regarding ingredients.,Clean ingredients and clean formulas – we ban over 2000 ingredients that are known to be toxic to you and the environment
harv_ev_nad_att_faster_internet_experience_claim_2021_0b8cdd_2861,assessable_claim,fires,This is a self-contained advertising claim that makes a quantifiable performance claim.,Up to 20x Faster Upload Speed
harv_ev_nad_att_faster_internet_experience_claim_2021_0b8cdd_2863,assessable_claim,misses,This is a self-contained advertising claim that makes a comparative price claim.,half the price of cable
harv_ev_nad_att_faster_internet_experience_claim_2021_0b8cdd_2865,not_a_claim,misses,"This is a call to action or an instruction, not a claim about the product's attributes or benefits.",switch to AT&T Fiber
harv_ev_nad_nad_dish_storage_claims_2020_feeb06_2866,assessable_claim,misses,This is a self-contained advertising claim that makes a comparative statement about storage capacity.,twice the storage space . . . as any of our competitors
harv_ev_nad_nad_dish_storage_claims_2020_feeb06_2868,assessable_claim,fires,This is a self-contained advertising claim that makes a superlative statement about product performance.,TV’s most powerful DVR
harv_ev_nad_chime_no_overdraft_fees_no_hidden_fees_claims_2021_e0fe08_2870,assessable_claim,fires,This is a self-contained advertising claim that promises the absence of various fees.,Say goodbye to hidden fees when you bank through Chime. No overdraft fees. No minimum balance fees. No monthly fees. No foreign transaction fees
harv_ev_nad_t_mobile_largest_5g_network_claim_2021_411ad4_2877,assessable_claim,fires,This is a self-contained advertising claim that makes a superlative statement about network size and speed.,We are now America’s largest and fastest 5G Network
harv_ev_nad_t_mobile_largest_5g_network_claim_2021_411ad4_2879,assessable_claim,fires,This is a self-contained advertising claim that makes a superlative statement about value.,best value in wireless
harv_ev_nad_goli_nutrition_ashwagandha_gummies_2022_0672bc_2881,assessable_claim,fires,This is a self-contained advertising claim that states a clinically proven benefit.,KSM-66® Ashwagandha has been clinically proven to help improve sexual function
harv_ev_nad_goli_nutrition_ashwagandha_gummies_2022_0672bc_2882,assessable_claim,misses,This is a self-contained advertising claim that makes a direct assertion about a product's effect.,Ashwagandha = Nature’s Aphrodisiac!
harv_ev_nad_goli_nutrition_ashwagandha_gummies_2022_0672bc_2883,assessable_claim,fires,This is a self-contained advertising claim that states multiple clinically proven benefits.,"KSM-66® Ashwagandha has been clinically proven to…help support physical endurance, strength, and muscle size"
harv_ev_nad_spectrum_mobile_pricing_disparaging_claims_2022_a5f372_2886,not_a_claim,misses,"This is a disparaging statement and a command, not a claim about a product's attributes or benefits.",AT&T IS SELLING IT. DON’T BUY IT
harv_ev_nad_gravity_defyer_shoes_claims_2021_427f5c_2888,assessable_claim,misses,This is a self-contained advertising claim that promises a life benefit and lists specific conditions it addresses.,Live Life Without Pain: Plantar Fasciitis; Arthritis; Joint Pain; Heel Spurs; Back & Knee Pain
harv_ev_nad_gravity_defyer_shoes_claims_2021_427f5c_2889,assessable_claim,misses,This is a self-contained advertising claim that promises to ease discomfort for specific conditions.,ease discomfort associated with: fasciitis; arthritis; joint pain; heel spurs; and more
harv_ev_nad_gravity_defyer_shoes_claims_2021_427f5c_2890,assessable_claim,misses,This is a self-contained testimonial that makes specific claims about the product's effect on pain and comfort.,I’ve had lower back pain for years. Walking in these shoes was life changing for me. I feel like I’m walking on air
harv_ev_nad_november_fast_track_swift_cases_2021_1c4cde_2894,assessable_claim,misses,This is a self-contained advertising claim that states a clinically proven comparative benefit.,clinically shown to cause fewer ulcers than plain aspirin
harv_ev_nad_november_fast_track_swift_cases_2021_1c4cde_2896,assessable_claim,misses,"This is a self-contained advertising claim that makes a specific, quantifiable negative statement about a product category.","most of the olive oil (‘70%’ or ‘north of 70%’) sold in the US is rotten, rancid, or adulterated"
harv_ev_nad_november_fast_track_swift_cases_2021_1c4cde_2897,fragment,misses,"This is a list of adjectives without a clear subject or context, making it a fragment.","rancid, rotten, or adulterated"
harv_ev_nad_nuwave_oxypure_air_purifier_claims_2021_827d41_2899,fragment,misses,This phrase is incomplete; it describes a quantity but doesn't state what it does to those pollutants.,virtually all indoor air pollutants
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2901,assessable_claim,misses,This is a self-contained advertising claim that makes a statement about the quality of service provided.,"We deliver the highest quality, ready-to-move renters"
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2902,assessable_claim,misses,This is a self-contained advertising claim that makes a superlative statement about popularity.,Most Popular Place to Find a Place
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2903,assessable_claim,fires,This is a self-contained advertising claim that makes a comparative statement about effectiveness.,Apartments.com puts more renters in new homes than any other website
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2905,assessable_claim,fires,This is a self-contained advertising claim that can be assessed for truthfulness and substantiation.,"We’re the nation’s #1 rental network, with more than 25 million visitors to our sites each month searching for a new apartment"
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2906,assessable_claim,fires,This is a complete comparative claim that can be assessed for substantiation.,More People Find Their Place on Apartments.com than any other website
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2907,assessable_claim,fires,"This is a specific, quantifiable claim that can be assessed for substantiation.",We deliver at least 2.7x more leases for our advertisers than the competition
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2909,fragment,misses,The phrase 'Millions More Renters' is a heading or incomplete thought. The following text 'Reaching millions of prospective renters though additional engagement and rental tools' describes a process rather than a direct claim about the product's performance or benefit that can be assessed on its own.,Millions More Renters Reaching millions of prospective renters though additional engagement and rental tools
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2910,fragment,fires,This is a superlative fragment. It's missing what it's comparing to or what makes it the 'most advanced'.,most advanced search tools that renters want
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2911,fragment,misses,This is a superlative fragment. It's missing what it's comparing to or what makes it the 'most innovative'.,most innovative rental technology
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2912,assessable_claim,misses,"This is a clear claim about the outcome of using the service, which can be assessed for substantiation.",Keep your property fully leased at the greatest return on your investment
harv_ev_nad_apartments_com_website_claims_2022_49b82e_2914,assessable_claim,misses,This is a direct claim about the characteristics of the service that can be assessed.,"Fast, Easy and Free"
harv_ev_nad_innovix_pharma_omegavia_claims_2022_514bb2_2918,assessable_claim,fires,"This is a testimonial that makes a specific claim about product efficacy and superiority, which can be assessed for substantiation.","My mood has improved so much with your product, it is never the same with any other product"
harv_ev_nad_goose_creek_2023_97e3f9_2923,fragment,fires,"This is a comparative fragment. It's missing what 'So much stronger' refers to (e.g., 'Our candles are so much stronger...').",So much stronger than other store brands
harv_ev_nad_comcast_home_internet_2023_169659_2930,assessable_claim,misses,This is a comparative claim about a competitor's product that can be assessed for truthfulness.,Verizon 5G Home Internet sounded great… but turned out to be something else
harv_ev_nad_comcast_home_internet_2023_169659_2931,assessable_claim,misses,This is a direct claim about the suitability of a competitor's product that can be assessed.,"Verizon 5G Home Internet is for phones, not homes"
harv_ev_nad_nad_quicken_loans_claims_2021_70450d_2934,assessable_claim,fires,This is a direct claim about the user experience that can be assessed.,"No Registration, No Login"
harv_ev_nad_dab_defense_against_bacteria_hand_sanitizer_protecta_2021_b42c9e_2937,assessable_claim,misses,"This is a specific, quantifiable claim about product efficacy and duration that can be assessed for substantiation.",DAB kills 99.99% of all hand-transmitted bacteria on contact. Then a glove-like barrier provides hours-long defense
harv_ev_nad_dab_defense_against_bacteria_hand_sanitizer_protecta_2021_b42c9e_2938,assessable_claim,fires,"This is a testimonial making a specific claim about product efficacy in preventing illness, which can be assessed for substantiation.",I haven’t gotten sick this year while using DAB. Even after taking care of my sick Dad in the hospital
harv_ev_nad_simply_gum_referral_to_ftc_2022_0e7aa7_2939,assessable_claim,fires,This is a comparative claim about ingredients and quality that can be assessed for truthfulness and substantiation.,"Unlike conventional gum, which contains hidden plastic and artificial ingredients, we only use natural ingredients, which are crafted into the highest quality gum on the market"
harv_ev_nad_simply_gum_referral_to_ftc_2022_0e7aa7_2940,assessable_claim,fires,"This is a detailed claim about ingredients, environmental benefits, and health benefits that can be assessed for substantiation.","Our delicious Ginger gum contains all of the zest of fresh ginger and none of the plastic or synthetics found in conventional gum. Because we don’t use plastic, our gum is biodegradable and better for your body and planet"
harv_ev_nad_nad_fertilitysmart_claims_2021_3a1106_2942,assessable_claim,misses,This is a specific claim about a health benefit that can be assessed for substantiation.,Helps Increase Egg Quality Released in Each Ovulatory Cycle
harv_ev_nad_nad_fertilitysmart_claims_2021_3a1106_2943,assessable_claim,misses,This is a specific claim about a health benefit that can be assessed for substantiation.,Helps Boost Number of Eggs Released in Each Ovulatory Cycle
harv_ev_nad_nad_fertilitysmart_claims_2021_3a1106_2944,assessable_claim,misses,This is a specific claim about a health benefit that can be assessed for substantiation.,Helps Maintain Healthy Uterine Lining
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2945,not_a_claim,misses,"This is a rhetorical statement or slogan, not a direct advertising claim about a product or service's features or benefits.",Living Shouldn’t Require a Membership
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2947,not_a_claim,misses,"This is a statement of principle or opinion, not a direct advertising claim about a product or service's features or benefits.",Patient care decisions should never be made on the basis of membership
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2948,fragment,fires,"This is a fragment. It states 'lower costs and better outcomes' but doesn't specify for whom, compared to what, or how these are achieved by a particular product or service.",lower costs and better outcomes
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2949,not_a_claim,fires,"This is a warning or advisory statement, not a direct advertising claim about a product or service's features or benefits.",don’t fall victim to membership deception and money-making fraudsters
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2950,assessable_claim,fires,"This is a direct claim about the effect of a product or service, which can be assessed for substantiation.",Effectively eliminates the need for an air medical membership
harv_ev_nad_air_methods_air_ambulance_transport_claims_2021_53101b_2951,assessable_claim,fires,This is a self-contained advertising claim that promises a specific benefit: eliminating the need for an air medical membership. A compliance reviewer could assess this claim for truthfulness and substantiation.,Eliminates the need for an air medical membership
harv_ev_nad_shizhan_sun_2024_125984_2956,not_a_claim,misses,"This is a statement of personal history, not an advertising claim. It's likely narrative from a legal document or a testimonial fragment, but not a claim about a product or service.",I haven’t worked in 2 years
harv_ev_nad_waterwipes_infant_cleansing_wipes_2022_af055c_2957,assessable_claim,misses,This is a self-contained advertising claim stating a specific benefit of the product based on a clinical study. A compliance reviewer could assess this claim for substantiation.,New independent clinical study reveals use of WaterWipes reduces incidence and shortens duration of diaper dermatitis in premature babies
harv_ev_nad_pg_olay_body_wash_claim_2022_48f0be_2961,assessable_claim,fires,This is a self-contained advertising claim that promises a quantifiable improvement to skin. A compliance reviewer could assess this claim for substantiation.,improves skin 3X better
harv_ev_nad_waterwipes_1_claims_2022_201739_2963,assessable_claim,fires,This is a self-contained advertising claim asserting clinical proof for being the #1 wipe against the cause of diaper rash. A compliance reviewer could assess this claim for substantiation.,"It’s official, we’re clinically proven as the #1 wipe against the cause of diaper rash"
harv_ev_nad_creditassociates_2022_a13608_2967,assessable_claim,fires,This is a self-contained advertising claim asserting a superlative position in the market. A compliance reviewer could assess this claim for substantiation.,America’s #1 Debt Relief Company
harv_ev_nad_macuhealth_2023_a153ea_2968,assessable_claim,fires,This is a self-contained advertising claim that promises specific health benefits. A compliance reviewer could assess this claim for substantiation.,"helps with joint pain, arthritis and other diseases"
harv_ev_nad_macuhealth_2023_a153ea_2969,assessable_claim,misses,This is a self-contained advertising claim that promises specific health benefits. A compliance reviewer could assess this claim for substantiation.,"promotes eye, brain, heart and overall health"
harv_ev_nad_macuhealth_2023_a153ea_2970,assessable_claim,misses,This is a self-contained advertising claim stating two product attributes: 'clinically tested' and 'gluten-free'. Both are assessable for truthfulness.,clinically tested and gluten-free
harv_ev_nad_t_mobile_most_reliable_5g_umlaut_2021_d3222a_2978,assessable_claim,misses,This is a self-contained advertising claim asserting a superlative quality for a product/service. A compliance reviewer could assess this claim for substantiation.,most reliable 5G network
harv_ev_nad_t_mobile_most_reliable_5g_umlaut_2021_d3222a_2979,assessable_claim,misses,This is a self-contained advertising claim asserting a superlative quality for a product/service. A compliance reviewer could assess this claim for substantiation.,T-Mobile’s 5G network is the most reliable 5G network in the United States
